"","effect_sizes","N_t","N_pers","pre_slope","step","slope","bias_pre_slope","bias_step","bias_slope","Precision_pre_slope","Precision_step","Precision_slope"
"145",0.05,10,100,1,0.065,0.116,0.0025547040023095,0.162531264338871,-0.118779796662117,0.0209135404279818,0.0826875945624106,0.02555279490179
"146",0.05,10,300,1,0.082,0.317,-0.00472414209570374,0.0584691867392122,-0.1132490442315,0.0121177672677061,0.0481399398362608,0.0152337024893906
"147",0.05,10,500,1,0.093,0.449,-0.0159509929613525,0.0340406891568164,-0.0911524398228963,0.00916000933616862,0.0358735764477921,0.0113373295536296
"148",0.05,10,700,1,0.1,0.656,0.0163781862654637,-0.0133588602718151,-0.136469817020087,0.00744016661005745,0.0297070938454548,0.00968915519343628
"149",0.05,10,900,1,0.132,0.765,0.0060186871326796,0.0610298135143893,-0.129363420392357,0.00711934914512054,0.0276136150766106,0.00904220719382498
"150",0.05,10,1100,1,0.129,0.845,-0.0021818029214564,0.0761049459409335,-0.12702305252489,0.00627256332758043,0.024725154056485,0.00776256692668964
"151",0.05,10,1300,1,0.141,0.91,-0.00212032960512687,0.0812615801805878,-0.123926661311439,0.00558621691643927,0.0224904717295788,0.00702557848452811
"152",0.05,10,1500,1,0.155,0.941,0.00668591364785752,0.0598644243204111,-0.134201396264061,0.00536696651151439,0.0208660924952154,0.00676190041300073
"153",0.05,12,100,1,0.061,0.192,-0.026203298697768,0.145923724974596,-0.0864520731456247,0.0154043545196433,0.0740119894832629,0.019320654649105
"154",0.05,12,300,1,0.073,0.488,0.0050555307883277,0.0784433980735743,-0.111033662928162,0.00890033107161172,0.0432487970578885,0.0115862117463312
"155",0.05,12,500,1,0.082,0.735,0.00274661215948043,0.101791908119264,-0.107887268664783,0.00677034205477776,0.0328192837642234,0.00878172610453969
"156",0.05,12,700,1,0.106,0.86,0.00029698510106072,0.0786227917183908,-0.10090011433389,0.0057884752665611,0.0277020287327684,0.00741080574737406
"157",0.05,12,900,1,0.123,0.938,0.00473568356626724,0.0733285898964973,-0.107133484515233,0.00519243439271491,0.0245344446377891,0.006663202321107
"158",0.05,12,1100,1,0.127,0.977,-0.00593168794036421,0.131167260333266,-0.0951930232249399,0.00454671481955633,0.022200373264873,0.00574092612660628
"159",0.05,12,1300,1,0.139,0.99,-0.00232728927225742,0.131940757340746,-0.104217885729443,0.00426730019884816,0.0201159502074281,0.00561581421030821
"160",0.05,12,1500,1,0.16,0.994,0.00180941668559562,0.130692129379436,-0.11212714754588,0.00399402878176405,0.0195460541494325,0.00509454946577708
"161",0.05,14,100,1,0.052,0.246,-0.0296278068399752,0.128268708070539,-0.0421420671527749,0.01218131893593,0.0670634389794554,0.0161030136427463
"162",0.05,14,300,1,0.087,0.706,0.00868133493832369,0.058184105452528,-0.102901925191705,0.0070749847766673,0.0392813035331229,0.00928689634260183
"163",0.05,14,500,1,0.089,0.88,-0.0053661283612862,0.105690042298464,-0.0828807362744365,0.00538731753202311,0.0301013633931301,0.00729063984140285
"164",0.05,14,700,1,0.12,0.969,-0.00340734627411579,0.0883246691099682,-0.0875196673002252,0.00457966130393755,0.0250062988843424,0.00610259852523553
"165",0.05,14,900,1,0.144,0.991,0.00298793845862381,0.06093254905817,-0.0901495814087338,0.00402915084598348,0.0230096436934675,0.00513657620922468
"166",0.05,14,1100,1,0.155,0.998,0.00406343682623756,0.0554428566843565,-0.0920046030643854,0.00373065634118196,0.0208459910092361,0.00475670664901391
"167",0.05,14,1300,1,0.168,1,-0.00157024415209848,0.0697897859029712,-0.0844471644076725,0.0033782583955469,0.0184595425911588,0.00437586081629047
"168",0.05,14,1500,1,0.212,1,0.0034075318067039,0.0453965069505788,-0.0880807982759598,0.00311076202440699,0.0177962884938433,0.00417636925478243
"169",0.05,16,100,1,0.057,0.359,-0.0185953742933117,0.160586365053804,-0.0558792273755187,0.0098880323834823,0.0630482699253454,0.0131856987485169
"170",0.05,16,300,1,0.086,0.839,-0.0109448528513329,0.168649867345494,-0.0650886571167178,0.00558568966845618,0.037384695189231,0.00721468457578867
"171",0.05,16,500,1,0.1,0.975,0.00549866028517223,0.128356339081437,-0.0923759610279995,0.00445207320763398,0.0287466283711133,0.00559475244054994
"172",0.05,16,700,1,0.111,0.999,0.00414100221638703,0.0922008482767755,-0.0830481409281988,0.00377066542912759,0.0236782522232949,0.00490651072525001
"173",0.05,16,900,1,0.111,1,-0.00494210575584182,0.129789831296048,-0.0724474772948288,0.00329043410306236,0.0204460337753083,0.00442754089575893
"174",0.05,16,1100,1,0.135,1,-0.00221751924821112,0.146772947220335,-0.0816013099239623,0.00292812830660311,0.0185179110720953,0.00386344135045051
"175",0.05,16,1300,1,0.177,1,0.000280260470725398,0.0950538731736073,-0.0789010480094454,0.00282605670143253,0.0178182681684884,0.00357047570665333
"176",0.05,16,1500,1,0.219,1,0.00228098401190253,0.0752418269637491,-0.0793832812127846,0.0025098875212302,0.0163928547315175,0.0033319306934737
"177",0.05,18,100,1,0.06,0.479,-0.0143498561705488,0.109849060569659,-0.049078816489013,0.00851042670014706,0.0605428452976499,0.0105721996910898
